Title,Release Date,Run Time,MPAA Film Rating,Rating,Genres,Webpage
Speak No Evil,2024,1h 50m,R,6.8,Psychological Horror,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
Speak No Evil,2024,1h 50m,R,6.8,Psychological Thriller,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
Speak No Evil,2024,1h 50m,R,6.8,Drama,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
Speak No Evil,2024,1h 50m,R,6.8,Horror,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
Speak No Evil,2024,1h 50m,R,6.8,Thriller,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
Neighborhood Watch,2025,1h 32m,R,6.1,Crime,https://www.imdb.com/title/tt1714918/?ref_=chtmvm_i_83
Neighborhood Watch,2025,1h 32m,R,6.1,Thriller,https://www.imdb.com/title/tt1714918/?ref_=chtmvm_i_83
Heat,1995,2h 50m,R,8.3,Action Epic,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Cop Drama,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Epic,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Gangster,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Heist,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Action,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Crime,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Heat,1995,2h 50m,R,8.3,Drama,https://www.imdb.com/title/tt0113277/?ref_=chtmvm_i_84
Trap,2024,1h 45m,PG-13,5.8,Psychological Horror,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Psychological Thriller,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Serial Killer,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Crime,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Horror,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Mystery,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Trap,2024,1h 45m,PG-13,5.8,Thriller,https://www.imdb.com/title/tt26753003/?ref_=chtmvm_i_85
Jurassic World Rebirth,2025,2h 14m,PG-13,,Dinosaur Adventure,https://www.imdb.com/title/tt31036941/?ref_=chtmvm_i_86
Jurassic World Rebirth,2025,2h 14m,PG-13,,Action,https://www.imdb.com/title/tt31036941/?ref_=chtmvm_i_86
Jurassic World Rebirth,2025,2h 14m,PG-13,,Adventure,https://www.imdb.com/title/tt31036941/?ref_=chtmvm_i_86
Jurassic World Rebirth,2025,2h 14m,PG-13,,Sci-Fi,https://www.imdb.com/title/tt31036941/?ref_=chtmvm_i_86
Jurassic World Rebirth,2025,2h 14m,PG-13,,Thriller,https://www.imdb.com/title/tt31036941/?ref_=chtmvm_i_86
The Dark Knight,2008,2h 32m,PG-13,9.0,Action Epic,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Epic,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Superhero,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Tragedy,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Action,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Crime,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Drama,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
The Dark Knight,2008,2h 32m,PG-13,9.0,Thriller,https://www.imdb.com/title/tt0468569/?ref_=chtmvm_i_87
Moana 2,2024,1h 40m,PG,6.6,Computer Animation,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Sea Adventure,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Adventure,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Animation,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Comedy,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Family,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Fantasy,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Moana 2,2024,1h 40m,PG,6.6,Musical,https://www.imdb.com/title/tt13622970/?ref_=chtmvm_i_88
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Action Epic,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Adventure Epic,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Sci-Fi Epic,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Space Sci-Fi,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Tragedy,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Action,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Adventure,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
Rogue One: A Star Wars Story,2016,2h 13m,PG-13,7.8,Sci-Fi,https://www.imdb.com/title/tt3748528/?ref_=chtmvm_i_89
The Ugly Stepsister,2025,1h 49m,,7.3,Body Horror,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Psychological Horror,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Satire,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Slasher Horror,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Comedy,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Drama,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
The Ugly Stepsister,2025,1h 49m,,7.3,Horror,https://www.imdb.com/title/tt29344903/?ref_=chtmvm_i_90
Deadpool & Wolverine,2024,2h 8m,R,7.6,Buddy Comedy,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Dark Comedy,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Raunchy Comedy,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Superhero,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Action,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Adventure,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Comedy,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Deadpool & Wolverine,2024,2h 8m,R,7.6,Sci-Fi,https://www.imdb.com/title/tt6263850/?ref_=chtmvm_i_91
Predator: Killer of Killers,2025,1h 30m,,,Action,https://www.imdb.com/title/tt36463894/?ref_=chtmvm_i_92
Predator: Killer of Killers,2025,1h 30m,,,Adventure,https://www.imdb.com/title/tt36463894/?ref_=chtmvm_i_92
Predator: Killer of Killers,2025,1h 30m,,,Animation,https://www.imdb.com/title/tt36463894/?ref_=chtmvm_i_92
Predator: Killer of Killers,2025,1h 30m,,,Sci-Fi,https://www.imdb.com/title/tt36463894/?ref_=chtmvm_i_92
Predator: Killer of Killers,2025,1h 30m,,,Thriller,https://www.imdb.com/title/tt36463894/?ref_=chtmvm_i_92
Lolita,1997,2h 17m,R,6.8,Dark Comedy,https://www.imdb.com/title/tt0119558/?ref_=chtmvm_i_93
Lolita,1997,2h 17m,R,6.8,Dark Romance,https://www.imdb.com/title/tt0119558/?ref_=chtmvm_i_93
Lolita,1997,2h 17m,R,6.8,Tragedy,https://www.imdb.com/title/tt0119558/?ref_=chtmvm_i_93
Lolita,1997,2h 17m,R,6.8,Drama,https://www.imdb.com/title/tt0119558/?ref_=chtmvm_i_93
Lolita,1997,2h 17m,R,6.8,Romance,https://www.imdb.com/title/tt0119558/?ref_=chtmvm_i_93
Love,2015,2h 15m,TV-MA,6.1,Steamy Romance,https://www.imdb.com/title/tt3774694/?ref_=chtmvm_i_94
Love,2015,2h 15m,TV-MA,6.1,Drama,https://www.imdb.com/title/tt3774694/?ref_=chtmvm_i_94
Love,2015,2h 15m,TV-MA,6.1,Romance,https://www.imdb.com/title/tt3774694/?ref_=chtmvm_i_94
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Animal Adventure,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Fantasy Epic,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Globetrotting Adventure,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Superhero,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Supernatural Fantasy,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Action,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Adventure,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Comedy,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Family,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,Fantasy,https://www.imdb.com/title/tt18259086/?ref_=chtmvm_i_95
Death of a Unicorn,2025,1h 47m,R,6.0,Dark Comedy,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Dark Fantasy,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Monster Horror,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Comedy,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Fantasy,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Horror,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
Death of a Unicorn,2025,1h 47m,R,6.0,Thriller,https://www.imdb.com/title/tt28443655/?ref_=chtmvm_i_96
In the Lost Lands,2025,1h 41m,R,4.7,Dark Fantasy,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
In the Lost Lands,2025,1h 41m,R,4.7,Supernatural Fantasy,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
In the Lost Lands,2025,1h 41m,R,4.7,Survival,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
In the Lost Lands,2025,1h 41m,R,4.7,Action,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
In the Lost Lands,2025,1h 41m,R,4.7,Adventure,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
In the Lost Lands,2025,1h 41m,R,4.7,Fantasy,https://www.imdb.com/title/tt4419684/?ref_=chtmvm_i_97
Scorned,1993,1h 40m,R,5.2,Erotic Thriller,https://www.imdb.com/title/tt0111093/?ref_=chtmvm_i_98
Scorned,1993,1h 40m,R,5.2,Drama,https://www.imdb.com/title/tt0111093/?ref_=chtmvm_i_98
Scorned,1993,1h 40m,R,5.2,Thriller,https://www.imdb.com/title/tt0111093/?ref_=chtmvm_i_98
Winter Spring Summer or Fall,2024,1h 37m,R,6.1,Coming-of-Age,https://www.imdb.com/title/tt24515124/?ref_=chtmvm_i_99
Winter Spring Summer or Fall,2024,1h 37m,R,6.1,Drama,https://www.imdb.com/title/tt24515124/?ref_=chtmvm_i_99
Winter Spring Summer or Fall,2024,1h 37m,R,6.1,Romance,https://www.imdb.com/title/tt24515124/?ref_=chtmvm_i_99
Alien: Romulus,2024,1h 59m,R,7.1,Monster Horror,https://www.imdb.com/title/tt18412256/?ref_=chtmvm_i_100
Alien: Romulus,2024,1h 59m,R,7.1,Space Sci-Fi,https://www.imdb.com/title/tt18412256/?ref_=chtmvm_i_100
Alien: Romulus,2024,1h 59m,R,7.1,Horror,https://www.imdb.com/title/tt18412256/?ref_=chtmvm_i_100
Alien: Romulus,2024,1h 59m,R,7.1,Sci-Fi,https://www.imdb.com/title/tt18412256/?ref_=chtmvm_i_100
Alien: Romulus,2024,1h 59m,R,7.1,Thriller,https://www.imdb.com/title/tt18412256/?ref_=chtmvm_i_100
